exper_data_id,pop_label,env_label,block_id,date_str,time_str,SF,SB,FS,FB,BS,BF,QC_label,temperature,rel_humidity,experiment_ind,logD,line_nb,population,session_id
B102-20180126_125620_proc,CA3100L40,NGM,B102,20180126,125620,-0.16288511659818,-2.78253356898469,-2.67503302520833,-1.87165109328335,-3.56865718162758,-0.873962372419258,ok,24.3,36,816,4.70610297119284,40,CA3100,D
B102-20180126_131706_proc,A6140L273,NGM,B102,20180126,131706,-0.405339697147366,-2.33008036056921,-2.38229715037395,-1.28589434270604,-4.01019896527118,-1.2863088592334,ok,24.5,36,817,4.55408359876125,273,A6140,D
B102-20180126_133804_proc,CA3100L28,NGM,B102,20180126,133804,-0.883907459532922,-1.90618111045624,-2.67271814341045,-1.48959201831224,-3.23150691563892,-2.00649072837124,ok,24.6,36,818,4.8508054466632,28,CA3100,D
B102-20180126_140022_proc,CA3100L33,NGM,B102,20180126,140022,-0.216328957477549,-3.71661842325104,-2.61682632987666,-1.80067165965924,-4.12168772841434,-0.648261472854971,ok,24.7,36,819,4.78906401228624,33,CA3100,D
B102-20180126_142136_proc,A6140L239,NGM,B102,20180126,142136,-0.257715140614292,-3.66595106515378,-2.58321457724027,-1.93990908272852,-4.08151671745725,-0.57282528226638,ok,24.7,35,820,4.50943589636377,239,A6140,D
B102-20180126_144246_proc,CA3100L37,NGM,B102,20180126,144246,-0.225599729886111,-2.77601851430481,-2.83095089078652,-1.79518425600452,-4.11474581850715,-0.877831591652188,ok,24.7,35,821,4.80815034606334,37,CA3100,D
B102-20180126_150335_proc,CA3100L84,NGM,B102,20180126,150335,-0.531243714505699,-1.67841865931859,-2.56052696654767,-1.22122778946345,-3.58769954397559,-1.83223892770357,ok,24.7,33,822,4.85783121885843,84,CA3100,D
B102-20180126_152502_proc,CA3100L30,NGM,B102,20180126,152502,-0.540732630165063,-2.35201585315223,-2.6704403229941,-1.38396487260059,-3.58750890141201,-1.29589143475657,ok,24.8,35,823,4.86308741903797,30,CA3100,D
B102-20180126_154604_proc,A6140L247,NGM,B102,20180126,154604,-0.311265299081245,-2.38968207070428,-2.41339919161654,-0.730867494533612,-4.15137341267608,-1.34113699291553,ok,24.8,35,824,4.98306695971397,247,A6140,D
B102-20180126_160721_proc,A6140L351,NGM,B102,20180126,160721,-0.352838798847018,-2.59356710911327,-2.44156370498186,-1.162693875908,-4.44193051910146,-1.50991516640602,ok,25,35,825,4.79061893611515,351,A6140,D
B102-20180126_162837_proc,A6140L331,NGM,B102,20180126,162837,0.0619944832122922,-3.32235238161352,-2.60963503636357,-1.65413953233323,-4.91162282720708,-0.753935842281954,ok,25.2,35,826,4.74765649665269,331,A6140,D
B102-20180126_164937_proc,A6140L233,NGM,B102,20180126,164937,-0.436647890220804,-1.91972533389257,-2.18214578069483,-1.05322625093839,-3.91448073378906,-1.60833978081853,ok,25.2,34,827,4.6547710219814,233,A6140,D
B102-20180126_171035_proc,A6140L228,NGM,B102,20180126,171035,-0.123093895931248,-3.48897013654079,-2.32600523816924,-1.43972663678383,-4.39652471573592,-0.833010666997029,ok,25.2,34,828,4.71406063972866,228,A6140,D
B103-20180202_093137_proc,CA3100L102,NGM,B103,20180202,93137,-1.04460782367159,-1.08740287185101,-2.70080679359619,-1.70153904707073,-2.19895816126492,-1.92692170332552,ok,25.4,28,829,4.89939930130097,102,CA3100,D
B103-20180202_095247_proc,CA3100L85,NGM,B103,20180202,95247,-2.10094529745377,-1.40444736291155,-2.13946324077999,-0.332003000357632,-4.13352084742661,-3.3295881952381,ok,25.4,28,830,5.76912399835216,85,CA3100,D
B103-20180202_101413_proc,CA3100L105,NGM,B103,20180202,101413,-2.01035288448838,-1.22668400346294,-2.72751943166079,-0.195807454562577,-5.24241152695637,-4.38978379133911,ok,25.5,28,831,5.66759751071297,105,CA3100,D
B103-20180202_103559_proc,CA3100L97,NGM,B103,20180202,103559,-2.09765657931046,-0.706288832699863,-2.70393169877084,-0.10358712592126,-4.12603371606585,-4.28800492901457,ok,25.5,28,832,5.37921801284199,97,CA3100,D
B103-20180202_105638_proc,CA3100L99,NGM,B103,20180202,105638,-1.16192245973625,-1.0803778301352,-3.08870588022823,-1.65301637364451,-2.8862885194887,-2.20842967583956,ok,25.6,27,833,4.99505317329941,99,CA3100,D
B103-20180202_111855_proc,CA3100L98,NGM,B103,20180202,111855,-2.13169701169257,-0.689869059806603,-2.80574546958673,-0.0825391982626572,-4.23665712585493,-4.5621591419626,ok,25.6,27,834,5.3965214700179,98,CA3100,D
B103-20180202_114121_proc,CA3100L92,NGM,B103,20180202,114121,-1.74333348817249,-1.68559329347398,-2.69888279579871,-0.994109967869113,-4.14480357767913,-2.61059894819169,ok,25.6,27,835,4.88003642866175,92,CA3100,D
B103-20180202_120227_proc,CA3100L95,NGM,B103,20180202,120227,-1.80362068380198,-0.878503137407674,-2.66170570271224,-0.327408067468754,-4.24262416674925,-3.55258030095879,ok,25.6,27,836,5.07328251305328,95,CA3100,D
B103-20180202_122318_proc,CA3100L103,NGM,B103,20180202,122318,-1.1563240327157,-1.45248430562401,-2.79582927827279,-1.51999455064117,-2.56213138820213,-1.96169532366821,ok,25.3,28,837,4.41891965913326,103,CA3100,D
B103-20180202_124359_proc,CA3100L104,NGM,B103,20180202,124359,-1.74791491802642,-1.33337347104177,-2.34748619352997,-0.540616683562758,-4.08221985080002,-2.95601071661705,ok,25.2,28,838,5.09286072535384,104,CA3100,D
B103-20180202_130440_proc,CA3100L94,NGM,B103,20180202,130440,-1.42978725482903,-1.51051561673793,-2.55252394261274,-0.958660302546006,-3.92559040116082,-3.16164496477327,ok,25.2,28,839,4.82690347490648,94,CA3100,D
B103-20180202_133546_proc,CA3100L86,NGM,B103,20180202,133546,-2.34265143793084,-0.27125060209916,-3.05701455681936,-0.0539931070858924,-3.94713422687243,-4.71828944302707,ok,25.3,29,840,5.4368233354991,86,CA3100,D
B104-20180205_095250_proc,CA3100L112,NGM,B104,20180205,95250,-0.574865955432225,-2.42051557722,-2.83621503752902,-1.46692575054875,-4.24087035254853,-1.41610986299055,ok,24.8,23,841,5.08349373921328,112,CA3100,D
B104-20180205_101635_proc,CA3100L118,NGM,B104,20180205,101635,-0.713760791073909,-2.76471262484932,-2.86420089009804,-1.82502701826991,-3.59578550125252,-1.33600591221328,ok,24.8,23,842,4.89736281966717,118,CA3100,D
B104-20180205_103830_proc,CA3100L115,NGM,B104,20180205,103830,-0.32219740432363,-2.51071950880108,-2.5700157153083,-1.31760483745381,-4.17305579975373,-1.45279152140441,ok,24.9,23,843,4.82267006616021,115,CA3100,D
B104-20180205_110204_proc,CA3100L111,NGM,B104,20180205,110204,-0.853350233034553,-1.99127517231418,-2.91086559319832,-1.14841422668107,-4.15847367850239,-1.96590647493065,ok,24.8,23,844,4.87795676323952,111,CA3100,D
B104-20180205_112304_proc,CA3100L106,NGM,B104,20180205,112304,-0.716565879386325,-2.28448236966256,-2.32505924849824,-1.19827909099655,-3.65710175822233,-1.7705117560139,ok,24.8,23,845,4.93919373552391,106,CA3100,D
B104-20180205_114447_proc,CA3100L108,NGM,B104,20180205,114447,-0.770626171785325,-1.55644745140837,-2.52650654343625,-1.15404496046442,-3.2085634403869,-1.6180736835082,ok,24.8,24,846,4.89054311215548,108,CA3100,D
B104-20180205_122603_proc,CA3100L101,NGM,B104,20180205,122603,-1.16955765268189,-0.356211509171996,-2.48339316743095,-1.06829876393592,-2.29509311913198,-1.85751076851771,ok,24.8,24,847,4.4833048089527,101,CA3100,D
B104-20180205_130724_proc,CA3100L31,NGM,B104,20180205,130724,-0.293636652556536,-2.47064303465046,-2.92413575268905,-1.53513257052033,-4.6880544379396,-1.0993213100337,ok,24.7,24,848,4.34991165788501,31,CA3100,D
B104-20180205_135111_proc,CA3100L110,NGM,B104,20180205,135111,-0.614153813578541,-2.47316419735129,-2.75299052799069,-0.89528610985129,-4.87163652775601,-1.60725404784047,ok,24.5,25,849,4.83581813416847,110,CA3100,D
B104-20180205_141238_proc,CA3100L109,NGM,B104,20180205,141238,-0.56225884722534,-1.24384552782909,-2.59652600209174,-0.947508317567385,-3.95992097564945,-1.75595098621441,ok,24.5,25,850,4.58290939562488,109,CA3100,D
B104-20180205_145510_proc,CA3100L117,NGM,B104,20180205,145510,-0.450887685149577,-2.25416142493402,-2.9831644782099,-1.51649167878859,-4.36152655265893,-1.54667436002863,ok,24.5,26,851,4.74077107514836,117,CA3100,D
B104-20180205_160135_proc,CA3100L100,NGM,B104,20180205,160135,-0.771444201956849,-0.564865100205089,-2.35027444088348,-0.862303714947429,-3.21093613355059,-1.93673505984165,ok,24.5,26,852,4.35266929246115,100,CA3100,D
B104-20180205_172356_proc,CA3100L107,NGM,B104,20180205,172356,-0.631368558500678,-2.75674642913387,-2.72838599683149,-1.60360121410212,-3.95275785735182,-1.34614079984181,ok,24.6,27,853,4.91620718880219,107,CA3100,D
B105-20180206_101505_proc,A6140L246,NGM,B105,20180206,101505,-0.201762243351697,-2.73666527678276,-3.08792264846015,-2.32785597811135,-3.81437955376137,-0.683863882654941,ok,25,27,854,4.56314914707721,246,A6140,D
B105-20180206_104223_proc,A6140L333,NGM,B105,20180206,104223,-0.106866838701676,-2.01257564165328,-1.89620860097842,-0.689040911078403,-4.27961879949692,-1.30375646120325,ok,24.9,27,855,4.49653653613411,333,A6140,D
B105-20180206_110303_proc,A6140L287,NGM,B105,20180206,110303,-0.299057596973139,-2.07703851902104,-2.61341521973024,-1.15818871818495,-3.91862543147911,-1.34143204462914,ok,25,27,856,4.98323260249869,287,A6140,D
B105-20180206_112635_proc,A6140L253,NGM,B105,20180206,112635,-0.348892719529944,-2.43103143337612,-2.28815028520237,-0.872153839220521,-3.89307456090348,-1.05691508520012,ok,25.1,27,857,4.69134190563552,253,A6140,D
B105-20180206_115258_proc,A6140L261,NGM,B105,20180206,115258,-0.228913775794102,-3.57637129038169,-2.6281836415796,-1.00725029569408,-4.8736198594715,-0.956579438418221,ok,25.2,27,858,4.74769986700581,261,A6140,D
B105-20180206_121341_proc,A6140L326,NGM,B105,20180206,121341,-0.439472478736984,-1.96377157519901,-2.79891242353933,-1.44539377891893,-3.99826878218806,-1.52323623285055,ok,25.2,28,859,4.60439185150258,326,A6140,D
B105-20180206_123436_proc,A6140L251,NGM,B105,20180206,123436,-0.278848477214071,-2.69475062228666,-2.78356333491733,-1.30076274971933,-4.17768814355473,-1.17795912265649,ok,25.3,27,860,4.94872009070413,251,A6140,D
B105-20180206_125528_proc,A6140L283,NGM,B105,20180206,125528,-0.215864068901859,-2.9140228964947,-2.37931843158561,-1.21928531170035,-4.36907718101318,-1.190870640194,ok,25.3,27,861,4.71823323284658,283,A6140,D
B105-20180206_132548_proc,A6140L265,NGM,B105,20180206,132548,-0.283457228918975,-2.71174435110171,-2.49936772186959,-1.37620953702018,-4.13799325329746,-1.31793143949376,ok,25.3,27,862,4.44222096583422,265,A6140,D
B105-20180206_134635_proc,A6140L317,NGM,B105,20180206,134635,-0.252378343639173,-2.3375016906759,-3.06513042724074,-1.78186355762017,-4.14116273713274,-1.08935206477899,ok,25.3,27,863,4.20291177638447,317,A6140,D
B105-20180206_140758_proc,A6140L324,NGM,B105,20180206,140758,-0.492159241218696,-2.06844309970259,-2.79479064631565,-1.41160694839554,-3.68850055752528,-1.66182995143538,ok,25.3,28,864,4.57087999774334,324,A6140,D
B105-20180206_143018_proc,A6140L309,NGM,B105,20180206,143018,0.0613766666262938,-1.78742525748842,-3.24587513587339,-1.65200399366247,-3.9734722927109,-0.578979032021878,ok,25.2,28,865,4.47496189692017,309,A6140,D
B105-20180206_145110_proc,A6140L293,NGM,B105,20180206,145110,-0.195738107036685,-2.35679574149389,-2.52004205877726,-1.00636036528655,-4.18502818552271,-0.862257079115341,ok,25.1,28,866,3.91057365339952,293,A6140,D
B105-20180206_151558_proc,A6140L290,NGM,B105,20180206,151558,-0.237755132197106,-2.44853840908387,-2.43159273414066,-1.03878901307281,-4.48958380743503,-1.3910583312414,ok,25,27,867,4.97494213531093,290,A6140,D
B105-20180206_153631_proc,A6140L273,NGM,B105,20180206,153631,-0.315672578694158,-1.82114839142941,-2.81599909401956,-1.25586761685602,-4.05260792143126,-1.32469861329562,ok,25,27,868,4.81426918852393,273,A6140,D
B105-20180206_155807_proc,A6140L268,NGM,B105,20180206,155807,-0.30020064349196,-2.02160602397106,-3.2166882201765,-2.0489331352267,-3.53848959019024,-1.09530671250756,ok,24.8,27,869,4.73312831289966,268,A6140,D
B105-20180206_161920_proc,A6140L217,NGM,B105,20180206,161920,-0.18615310564798,-2.91645529041847,-2.95493213053395,-0.971403520166257,-4.70469472292013,-0.987979680763958,ok,24.8,27,870,4.98449625356766,217,A6140,D
B105-20180206_163949_proc,A6140L228,NGM,B105,20180206,163949,-0.232901823045432,-2.49934796357226,-2.73057333514055,-1.62401854134692,-4.19515682192457,-1.18302760840818,ok,25,27,871,4.68279616818457,228,A6140,D
B105-20180206_170419_proc,A6140L218,NGM,B105,20180206,170419,-0.405533546798232,-2.68377338887661,-2.26764196176219,-0.907876188165424,-4.30316815396157,-1.29833478331829,ok,24.9,27,872,4.78267072985879,218,A6140,D
B105-20180206_173311_proc,A6140L233,NGM,B105,20180206,173311,-0.134743421450932,-2.84563090255494,-2.69576840649556,-1.65955516840839,-4.1551565101863,-0.777065018125899,ok,25,27,873,4.41129239793242,233,A6140,D
B106-20180212_101717_proc,CA3100L120,NGM,B106,20180212,101717,-0.707260936621115,-2.53816393561066,-2.14954199258692,-0.40471330400917,-4.9962952260688,-2.43795341825814,ok,24.6,25,874,5.05618094496738,120,CA3100,D
B106-20180212_103833_proc,CA1100L44,NGM,B106,20180212,103833,-0.622837168359296,-2.2678467532387,-2.47793105490348,-1.14259497333817,-3.99993903488212,-1.69648789383168,ok,24.8,26,875,5.10781282102278,44,CA1100,D
B106-20180212_105916_proc,A6140L103,NGM,B106,20180212,105916,-1.64260255692185,-0.565643487329362,-3.02124044094308,-0.36543601677702,-3.88997482775387,-3.83013918562713,ok,24.9,27,876,5.12088873923614,77,CA2100,D
B106-20180212_111950_proc,CA1100L19,NGM,B106,20180212,111950,-0.692061650461269,-1.51864634006886,-2.56619213422895,-0.357099456967272,-4.41915273395704,-2.67246677859913,ok,25,27,877,5.12101392582365,19,CA1100,D
B106-20180212_114103_proc,CA2100L89,NGM,B106,20180212,114103,-1.17056955857846,-0.907918303853369,-2.97034235160609,-0.904840901861581,-3.20232229179708,-2.4128002255655,ok,25.2,27,878,4.2812988786842,89,CA2100,D
B106-20180212_120157_proc,CA1100L87,NGM,B106,20180212,120157,-0.849264938996895,-2.02921424293429,-1.91327871567311,-0.379110854737877,-4.4432597099467,-2.18750755137785,ok,25.4,27,879,5.0974338152837,87,CA1100,D
B106-20180212_122241_proc,CA2100L18,NGM,B106,20180212,122241,-1.40538621387883,-1.52637622286642,-2.4533748178051,-0.76606263461152,-3.45110142554178,-2.71022511175225,ok,25.5,27,880,4.45962366245255,18,CA2100,D
B106-20180212_124333_proc,CA1100L34,NGM,B106,20180212,124333,-0.518290376413861,-2.8519690927576,-2.02793871071594,-0.522272853057627,-4.65757451100437,-1.5708571946677,ok,25.7,27,881,4.82379764864463,34,CA1100,D
B106-20180212_130415_proc,A6140L33,NGM,B106,20180212,130415,-0.835760488893638,-1.64574775824199,-2.46721077751331,-1.174453615298,-2.98370513710423,-1.71480780599885,ok,25.8,27,882,4.92773703499963,120,CA1100,D
B106-20180212_132625_proc,A6140L33,NGM,B106,20180212,132625,-0.493535103714479,-1.65871536029946,-2.32621428887569,-0.847207279255499,-3.58069783814657,-1.81548269930215,ok,26,27,883,4.96563572833498,73,CA1100,D
B106-20180212_134740_proc,CA3100L54,NGM,B106,20180212,134740,-0.602204609563757,-1.5466689640408,-1.91995782010579,-0.0932542832790103,-3.92118301380909,-2.21573302129045,ok,26.2,25,884,5.13116420191953,54,CA3100,D
B106-20180212_141640_proc,CA2100L5,NGM,B106,20180212,141640,-0.848531247610634,-1.16936973023298,-2.28508067825947,-0.5449270737474,-4.0539508855829,-2.52827705362982,ok,26.1,25,885,5.01464234953267,5,CA2100,D
B107-20180215_094439_proc,A6140L39,NGM,B107,20180215,94439,-0.470747464012139,-2.56905826074065,-2.70358540403416,-2.03203774548073,-3.29657690613715,-1.10281219123825,ok,25.2,36,886,4.78597885576433,39,A6140,D
B107-20180215_100521_proc,A6140L7,NGM,B107,20180215,100521,-0.410600322564786,-2.43166632069136,-2.62274110477837,-1.64822574298971,-4.03855286963132,-1.579353339713,ok,25,38,887,4.30432846022501,7,A6140,D
B107-20180215_103620_proc,A6140L96,NGM,B107,20180215,103620,-0.757942319066025,-1.57605702443247,-2.27330080523386,-0.633993764097175,-3.70812767375677,-2.43066038784393,ok,24.1,40,888,4.93869623229214,96,A6140,D
B107-20180215_105709_proc,A6140L109,NGM,B107,20180215,105709,-0.679867889558318,-1.8926297605859,-2.5949468296569,-1.30660815857553,-3.2954384916586,-1.81338325340339,ok,23.6,42,889,4.8097948094227,109,A6140,D
B107-20180215_111753_proc,A6140L30,NGM,B107,20180215,111753,0.0114702599411803,-2.68215818474716,-2.43511266661853,-1.2999002048218,-4.65667290797472,-0.953538821641239,ok,23.3,43,890,4.38658428272903,30,A6140,D
B107-20180215_113826_proc,A6140L355,NGM,B107,20180215,113826,-0.466974803197773,-2.56412369466279,-2.7847136885118,-1.71747728372086,-3.55083246802349,-1.17883517622101,ok,22.6,45,891,4.86433046010838,355,A6140,D
B107-20180215_115948_proc,A6140L9,NGM,B107,20180215,115948,-0.193764559565398,-2.73254568839266,-2.87127683767686,-2.07813237970761,-4.18844125915622,-0.978580908145853,ok,22.8,47,892,4.94497334721768,9,A6140,D
B107-20180215_122054_proc,A6140L84,NGM,B107,20180215,122054,-0.563680469794954,-2.24742547998525,-2.50530768366001,-1.25973039234069,-3.44262685812545,-1.60372021086568,ok,22.8,46,893,4.71231071650301,84,A6140,D
B107-20180215_124220_proc,A6140L71,NGM,B107,20180215,124220,-0.309980677297822,-1.9299286227545,-2.86819633506079,-0.798172330183458,-4.48648262761492,-1.52182270897752,ok,23,45,894,4.93538086874112,71,A6140,D
B107-20180215_132417_proc,A6140L108,NGM,B107,20180215,132417,-0.483675301151133,-2.15277727391623,-2.39066709030636,-1.19525134487601,-3.4825234308012,-1.4890005630885,ok,23,45,895,5.01804350633086,108,A6140,D
B107-20180215_134450_proc,A6140L37,NGM,B107,20180215,134450,-0.200490369385304,-2.50243083302036,-2.19023588402739,-1.27895843575974,-3.67552349845682,-1.20298100152129,ok,23.2,43,896,4.69653619736058,37,A6140,D
B107-20180215_150407_proc,A6140L14,NGM,B107,20180215,150407,-0.268493916022769,-2.78607864505714,-2.26487145511129,-1.39153568595815,-3.24903265822942,-1.1743530287066,ok,23.5,40,897,4.7361561036845,14,A6140,D
B107-20180215_160602_proc,A6140L25,NGM,B107,20180215,160602,-0.258078405059229,-2.63152755478198,-2.50550780695434,-1.44373055755898,-4.25373515477315,-1.13097298234442,ok,24.2,39,898,4.43245886045366,25,A6140,D
B107-20180215_162730_proc,A6140L51,NGM,B107,20180215,162730,-0.765090190754999,-1.6148418648404,-2.13215896945486,-0.349151283233874,-3.63941324131711,-2.34157051022952,ok,24.2,30,899,4.98013668485455,51,A6140,D
B107-20180215_164817_proc,A6140L83,NGM,B107,20180215,164817,-0.87841535646131,-1.50604471481762,-2.00204945793139,-0.723561084235352,-2.83803029549732,-2.02121668816363,ok,24.2,40,900,4.40591741223151,83,A6140,D
B107-20180215_170858_proc,A6140L72,NGM,B107,20180215,170858,-0.440728185594212,-2.08606214369251,-2.11264754215179,-0.966797492267822,-3.60107489146816,-1.568681255256,ok,24.3,39,901,4.74098643806675,72,A6140,D
B107-20180215_173149_proc,A6140L15,NGM,B107,20180215,173149,-0.641010796909491,-2.09383120684176,-2.55823833323178,-0.825576209349754,-4.28689068405556,-2.06018367133083,ok,24.4,39,902,4.92408239477659,15,A6140,D
B108-20180219_095725_proc,CA1100L117,NGM,B108,20180219,95725,-0.40191522002794,-2.18884311346708,-2.65296559051991,-1.76372387794502,-3.62296833744093,-1.15367425737511,ok,20.1,31,903,4.49983648823069,117,CA1100,D
B108-20180219_101858_proc,CA2100L2,NGM,B108,20180219,101858,-0.539815852144064,-3.21214504038347,-2.57320186609912,-1.45945727914239,-4.20874874964228,-1.18968455876298,ok,20.5,31,904,4.82960729124585,2,CA2100,D
B108-20180219_104019_proc,CA2100L38,NGM,B108,20180219,104019,-0.713950294335151,-3.02347006074982,-2.46129892889461,-1.47341853726944,-2.89087875538045,-1.12119800640155,ok,20.9,31,905,4.94449362497455,38,CA2100,D
B108-20180219_110320_proc,CA3100L69,NGM,B108,20180219,110320,-0.589808064938711,-2.21353892188863,-2.7524607003459,-1.48717223707062,-3.81577058591655,-1.47597309612032,ok,21.2,31,906,4.68007801404457,69,CA3100,D
B108-20180219_112354_proc,CA3100L38,NGM,B108,20180219,112354,-0.548560284379808,-1.41854991709661,-2.58963790575515,-1.22928092427919,-3.28492551355507,-1.3722192955658,ok,21.4,31,907,4.62419770080757,38,CA3100,D
B108-20180219_114542_proc,CA3100L4,NGM,B108,20180219,114542,-0.364201838442204,-3.19834104827297,-2.63176181079027,-1.25653559120934,-4.5564339227424,-1.07990510477005,ok,21.6,31,908,4.89264476532231,4,CA3100,D
B108-20180219_141505_proc,CA3100L74,NGM,B108,20180219,141505,-0.373253406740767,-3.07088261451362,-2.69294326563024,-1.48961769009605,-4.64007847207815,-1.21384074596357,ok,21.8,32,909,4.61026477803684,74,CA3100,D
B108-20180219_143554_proc,CA2100L82,NGM,B108,20180219,143554,-2.368573008108,-0.500348692631477,-2.47223815869786,-0.168011742592359,-3.24893507297547,-3.84403287368239,ok,22.2,33,910,5.30482972288704,82,CA2100,D
B108-20180219_145957_proc,CA1100L2,NGM,B108,20180219,145957,-0.542262175888623,-2.15964667510437,-2.30610116877242,-1.40720140107477,-3.24965437754447,-1.28910260859822,ok,22.4,33,911,4.56754766353934,2,CA1100,D
B108-20180219_152229_proc,CA2100L115,NGM,B108,20180219,152229,-0.479364037469704,-2.9082445792285,-2.36039026098866,-0.80711591022386,-4.09726670165672,-1.34578020659348,ok,22.5,33,912,4.92603504177552,115,CA2100,D
B108-20180219_154320_proc,CA3100L63,NGM,B108,20180219,154320,-0.350192270713985,-2.53458788872237,-2.71401084846189,-1.71448436560771,-3.73221489413043,-1.03548359894001,ok,22.6,33,913,4.54574954370388,63,CA3100,D
B108-20180219_162010_proc,CA1100L23,NGM,B108,20180219,162010,-0.00148163810697872,-2.32286450293838,-2.10388000871859,-1.10017104147977,-4.25969401427614,-1.00028156631966,ok,22.7,33,914,4.06044770500089,23,CA1100,D
B109-20180223_095822_proc,CA2100L90,NGM,B109,20180223,95822,-0.53483414180153,-2.5124576495807,-2.19552253633372,-1.30411328603453,-2.44944946202221,-1.18926148493001,ok,24.5,21,915,4.68582223620297,90,CA2100,D
B109-20180223_101850_proc,CA1100L41,NGM,B109,20180223,101850,-0.569329117205936,-1.85725452598644,-2.23030607464435,-1.08377657317526,-2.922145063446,-1.56011055940023,ok,24.5,21,916,4.32619833758772,41,CA1100,D
B109-20180223_103928_proc,CA2100L22,NGM,B109,20180223,103928,-0.585701658095685,-2.07129294062234,-2.08961807691281,-0.893510247060073,-3.57359199842773,-1.34639122591709,ok,26,18,917,5.01497930146251,22,CA2100,D
B109-20180223_110510_proc,CA3100L83,NGM,B109,20180223,110510,-0.394485162232304,-2.48580936949731,-2.39815845533574,-1.27544857898441,-3.38145484825413,-1.55425890205587,ok,24.7,21,918,4.75594399229248,83,CA3100,D
B109-20180223_112542_proc,CA1100L83,NGM,B109,20180223,112542,-0.24786785410676,-4.2366535113835,-2.37653222356136,-1.17107300436132,-4.86655003326527,-0.920743739934855,ok,24.8,21,919,4.81840132963103,83,CA1100,D
B109-20180223_114617_proc,CA1100L86,NGM,B109,20180223,114617,-0.980630611589019,-1.65168136612282,-2.33716338649332,-0.500932160415941,-3.83810446019591,-2.83594462088094,ok,24.9,21,920,5.01447099888169,86,CA1100,D
B109-20180223_120748_proc,CA3100L13,NGM,B109,20180223,120748,-0.742404924034533,-1.28867248261098,-1.8768990378405,-0.268290948428201,-3.19976504729666,-2.2503823227874,ok,25,20,921,4.81399040962997,13,CA3100,D
B109-20180223_122900_proc,CA2100L87,NGM,B109,20180223,122900,-0.538448478234359,-3.41626327011739,-1.68674316255814,-0.913730296671757,-4.15900777843389,-1.29200246457826,ok,25.2,20,922,5.05261215039754,87,CA2100,D
B109-20180223_124955_proc,CA2100L41,NGM,B109,20180223,124955,-0.976103745658697,-1.75229606191837,-2.30595695987788,-1.26439895921059,-3.0953005808891,-2.10914745552907,ok,25.2,20,923,4.86683468877446,41,CA2100,D
B109-20180223_131248_proc,CA3100L59,NGM,B109,20180223,131248,-0.481092850285121,-2.0955157727186,-2.37567007253071,-1.06270206019716,-3.35821077735442,-1.53545766424029,ok,25.6,20,924,4.91893839926249,59,CA3100,D
B109-20180223_133353_proc,CA3100L7,NGM,B109,20180223,133353,-0.765039355713335,-1.30540301824018,-2.00276285619715,-1.02991156400845,-3.03790787850574,-1.93896024704703,ok,25.6,20,925,4.47996838346506,7,CA3100,D
B109-20180223_135426_proc,CA3100L52,NGM,B109,20180223,135426,-0.610356413499317,-1.19445428142141,-2.06362708459265,-0.547327112498219,-2.62746769455008,-1.7512098161217,ok,25.7,20,926,4.51987385401514,52,CA3100,D
B109-20180223_141958_proc,CA1100L52,NGM,B109,20180223,141958,-0.807894549598299,-0.911773752148309,-2.81393810588022,-1.54011748503852,-2.34849415282284,-1.90896054327911,ok,25.8,20,927,4.86572003254431,52,CA1100,D
B109-20180223_144125_proc,CA1100L30,NGM,B109,20180223,144125,-0.269557714348947,-2.84176034088196,-2.06408575539243,-0.961994745559838,-3.82593941537364,-1.20435651306787,ok,25.9,19,928,4.82076849513992,30,CA1100,D
B109-20180223_150206_proc,CA3100L2,NGM,B109,20180223,150206,-0.805303308568391,-1.43400627126758,-2.00548727835919,-1.30218836058789,-2.52530023593205,-1.67893463971971,ok,24.6,21,929,4.63259580907694,2,CA3100,D
B109-20180223_152246_proc,CA2100L96,NGM,B109,20180223,152246,-0.924338936736651,-1.40177090306393,-2.31701072663932,-0.726440564046144,-3.38998304563263,-2.36500858070044,ok,26,18,930,4.80709642474275,96,CA2100,D
B109-20180223_154322_proc,CA2100L88,NGM,B109,20180223,154322,-0.580388309542024,-1.51032601109412,-1.94665397953326,-0.598834558378036,-3.17035515531595,-1.7909495637933,ok,26,18,931,4.80184430268578,88,CA2100,D
B110-20180226_091208_proc,CA1100L38,NGM,B110,20180226,91208,-0.328465930825692,-2.48954523748583,-3.38126518492346,-2.51444367609661,-3.42067877719134,-0.783991249366747,ok,24.3,16,932,3.8909776798241,38,CA1100,D
B110-20180226_093556_proc,A6140L47,NGM,B110,20180226,93556,-0.229007713900301,-3.3116374880164,-2.64315373801033,-1.81169879907499,-3.93750871158868,-0.791306926639754,ok,24.3,15,933,4.93252076285187,53,CA1100,D
B110-20180226_095709_proc,CA1100L80,NGM,B110,20180226,95709,-0.550575584463557,-2.70832344689339,-2.24723568718939,-1.16592991169235,-3.73091183257446,-1.54043149376941,ok,24.3,15,934,4.83985892896186,80,CA1100,D
B110-20180226_101837_proc,CA2100L46,NGM,B110,20180226,101837,-0.307318704623359,-2.24942605499808,-2.81269848497398,-1.43132660386552,-3.05809387344633,-0.697327146373654,ok,24.3,15,935,4.95400117097896,46,CA2100,D
B110-20180226_104002_proc,CA3100L48,NGM,B110,20180226,104002,-0.355382192854717,-2.97885378012283,-1.92438532690923,-0.288972357243805,-3.73297378394353,-1.01762819498969,ok,24.4,15,936,4.55479512085321,48,CA3100,D
